"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"416","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",15000
"417","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",145500
"418","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",396000
"419","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",81.5
"420","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",32
"421","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",20
"422","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",30.8
"423","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",59.6
"424","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",77.9
"425","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",28.9
"426","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",19
"427","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",29
"428","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",56.6
"429","","STATE",1990,"APPLES ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","APPLES",0.135
"430","","STATE",1990,"APPLES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","APPLES",0.216
"431","","STATE",1990,"APPLES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",104
"432","","STATE",1990,"CHERRIES, SWEET ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",1080
"433","NORTH","AGRICULTURAL DISTRICT",1990,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",400
"434","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",20000
"435","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",106000
"436","EAST","AGRICULTURAL DISTRICT",1990,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",276600
"437","","STATE",1990,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",403000
"438","","STATE",1990,"POTATOES ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","POTATOES",5
"439","NORTH","AGRICULTURAL DISTRICT",1990,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",248
"440","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",400
"441","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",347
"442","EAST","AGRICULTURAL DISTRICT",1990,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",268
"443","","STATE",1990,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",295
"444","","STATE",1990,"POTATOES, FALL ","ACRES HARVESTED","FALL","TOTAL","ACRES","POTATOES",403000
"445","","STATE",1990,"POTATOES, FALL ","PRICE RECEIVED, MEASURED IN $ / CWT","FALL","TOTAL","$ / CWT","POTATOES",5
"446","","STATE",1990,"POTATOES, FALL ","YIELD, MEASURED IN CWT / ACRE","FALL","TOTAL","CWT / ACRE","POTATOES",295
